uid,label,western_classic,western_feminine,western_contemporary,western_boho,indo_western,indian_traditional,indian_classic,indian_contemporary,indian_funky,clothes_work
2932,4,2.0,3.0,3.0,3.0,3.0,2.0,2.6,2.4,2.6,3
2772,2,2.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,12
7436,0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,0
2486,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,12
2803,1,3.0,3.0,2.0,3.0,3.0,2.0,2.6,2.4,2.6,12
18121,2,1.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,12
16302,4,2.0,3.0,3.0,3.0,4.0,1.0,2.0,2.0,2.0,3
9061,4,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3
5163,0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,3
4393,4,4.0,4.0,3.0,4.0,4.0,2.0,2.0,3.0,3.0,0
15347,0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,3
6952,3,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,6
16395,0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,3
9230,0,2.0,2.0,2.0,2.0,2.0,2.0,2.6,2.4,2.6,3
3464,3,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,6
10484,4,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3
3715,0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3
14000,0,2.0,2.0,3.0,2.0,3.0,1.0,4.0,2.0,1.0,3
5023,2,2.0,1.0,2.0,2.0,3.0,2.0,2.6,2.4,2.6,12
8061,4,2.0,3.0,2.0,3.0,2.0,3.0,4.0,3.0,2.0,3
890,3,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,6
18595,1,2.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,12
15195,4,2.0,3.0,3.0,3.0,3.0,2.0,2.6,2.4,2.6,3
6342,2,2.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,12
13569,3,2.0,4.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,6
363,1,2.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,12
17280,2,2.0,2.0,2.0,2.0,3.0,2.0,2.6,2.4,2.6,12
9070,3,2.0,2.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,6
12505,0,3.0,3.0,4.0,2.0,2.0,2.0,3.0,2.0,1.0,3
18120,2,2.0,2.0,2.0,4.0,2.0,2.0,2.6,2.4,2.6,12
5371,4,2.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,2.0,3
16003,0,2.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,3
19522,3,4.0,4.0,4.0,4.0,4.0,2.0,2.6,2.4,2.6,6
8605,2,3.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,12
7259,3,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6
11903,1,3.0,4.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,12
571,4,3.0,3.0,3.0,3.0,3.0,2.0,2.6,2.4,2.6,3
3147,4,2.0,4.0,3.0,3.0,4.0,2.0,2.0,3.0,3.0,3
10006,4,2.0,2.0,2.0,2.0,3.0,2.0,2.6,2.4,2.6,3
8250,3,2.0,3.0,4.0,4.0,2.0,4.0,4.0,3.0,1.0,6
11763,1,4.0,2.0,2.0,3.0,4.0,2.0,2.6,2.4,2.6,12
14578,0,2.0,2.0,2.0,2.0,2.0,2.0,2.6,2.4,2.6,3
2915,2,3.0,4.0,3.0,1.0,2.0,2.0,3.0,1.0,2.0,12
8447,0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3
2117,4,2.0,2.0,2.0,2.0,3.0,2.0,2.6,2.4,2.6,3
10304,2,2.0,3.0,3.0,1.0,2.0,2.0,3.0,2.0,1.0,12
18107,3,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,6
2338,4,3.0,2.0,3.0,1.0,4.0,4.0,2.0,3.0,1.0,3
3448,1,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,12
19899,4,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,3
8264,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12
13882,1,3.0,2.0,4.0,2.0,4.0,2.0,2.0,3.0,3.0,12
19095,3,2.0,4.0,3.0,2.0,2.0,2.0,2.6,2.4,2.6,6
9642,1,4.0,2.0,3.0,1.0,2.0,3.0,4.0,4.0,3.0,12
12247,0,2.0,2.0,2.0,2.0,2.0,2.0,2.6,2.4,2.6,3
1238,2,3.0,4.0,4.0,2.0,3.0,1.0,1.0,2.0,1.0,12
16909,4,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3
17588,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,12
10425,0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,1.0,1.0,3
10855,1,2.0,3.0,4.0,2.0,2.0,2.0,3.0,4.0,2.0,12
12353,2,4.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,12
2285,2,1.0,1.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,12
16601,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,12
9528,4,3.0,4.0,3.0,3.0,4.0,2.0,2.0,4.0,2.0,3
19664,4,2.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,3
2172,0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,0
6365,0,2.0,2.0,3.0,1.0,3.0,1.0,3.0,2.0,1.0,3
15267,3,2.0,4.0,4.0,4.0,2.0,2.0,2.6,2.4,2.6,6
16309,0,1.0,2.0,2.0,2.0,3.0,2.0,2.6,2.4,2.6,3
11534,1,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,12
15742,3,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,6
3185,4,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,3
5311,3,3.0,4.0,2.0,4.0,3.0,2.0,2.0,3.0,3.0,6
13352,2,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,12
4624,4,3.0,3.0,2.0,2.0,3.0,2.0,4.0,2.0,2.0,0
15778,0,3.0,3.0,3.0,2.0,1.0,3.0,3.0,3.0,1.0,3
3284,2,3.0,3.0,3.0,2.0,1.0,2.0,2.6,2.4,2.6,12
4839,0,1.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,1.0,3
7799,3,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,2.0,6
15019,4,2.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3
2257,0,3.0,3.0,4.0,2.0,3.0,2.0,1.0,1.0,2.0,3
17239,1,2.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,12
8734,1,2.0,3.0,4.0,4.0,4.0,1.0,4.0,4.0,1.0,12
6159,0,3.0,2.0,1.0,3.0,2.0,2.0,2.6,2.4,2.6,3
2847,2,3.0,4.0,2.0,2.0,1.0,2.0,2.6,2.4,2.6,12
3488,4,2.0,3.0,2.0,3.0,4.0,1.0,4.0,2.0,3.0,3
6818,4,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,3
2700,4,2.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,3
6603,4,2.0,3.0,3.0,4.0,4.0,1.0,3.0,3.0,3.0,3
7345,2,3.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,12
16994,1,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,12
19050,3,2.0,2.0,2.0,3.0,4.0,3.0,4.0,1.0,2.0,6
19588,1,1.0,3.0,1.0,4.0,3.0,4.0,4.0,4.0,2.0,12
3333,2,3.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,12
5246,3,2.0,4.0,4.0,3.0,2.0,2.0,2.0,3.0,3.0,6
16380,1,2.0,3.0,3.0,4.0,3.0,1.0,2.0,3.0,2.0,12
18786,1,3.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,12
17268,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,12
19347,2,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,12
13210,0,1.0,2.0,2.0,4.0,3.0,1.0,2.0,3.0,1.0,3
2007,0,3.0,4.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,3
2333,1,2.0,2.0,3.0,2.0,4.0,2.0,3.0,4.0,3.0,12
9555,3,3.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,1.0,6
18634,0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,3
13098,2,1.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,12
15851,4,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,3
11507,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,12
7878,2,4.0,1.0,3.0,1.0,2.0,2.0,2.6,2.4,2.6,12
98,3,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,6
13224,1,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,12
8900,1,2.0,1.0,3.0,3.0,4.0,2.0,4.0,4.0,2.0,12
18386,0,3.0,2.0,2.0,1.0,1.0,2.0,2.6,2.4,2.6,3
4443,0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.286,2.429,0
11829,3,3.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,6
5288,0,3.0,3.0,2.0,2.0,2.0,2.0,2.6,2.4,2.6,3
8348,3,3.0,4.0,4.0,2.0,3.0,2.0,2.0,3.0,4.0,6
4937,0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3
810,0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,3
11610,0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,3
1732,2,2.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,12
2329,0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3
8589,4,2.0,3.8,1.8,1.4,4.0,4.0,2.0,2.0,2.0,3
585,4,4.0,3.0,3.0,2.0,2.0,2.0,2.6,2.4,2.6,3
9983,0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,3
14352,2,3.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,12
17129,2,2.0,3.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,12
5839,1,2.0,1.0,2.0,1.0,4.0,2.0,4.0,4.0,3.0,12
11873,3,2.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,6
6467,4,3.0,2.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,3
8667,0,2.0,2.0,2.0,1.0,3.0,2.0,2.6,2.4,2.6,3
14766,4,2.0,3.0,4.0,3.0,3.0,2.0,3.0,4.0,2.0,3
18586,4,1.0,2.0,4.0,2.0,3.0,2.0,3.0,4.0,2.0,3
14250,2,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,12
17627,3,2.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,2.0,6
13502,4,2.0,1.0,3.0,4.0,4.0,2.0,2.0,4.0,1.0,3
19168,3,2.0,2.0,2.0,2.0,4.0,2.0,4.0,4.0,1.0,6
17978,0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,1.0,2.0,3
17434,3,3.0,4.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,6
15181,2,4.0,4.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,12
5478,1,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,12
3311,0,4.0,2.0,4.0,2.0,2.0,1.667,2.333,3.0,2.5,0
16820,3,2.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,1.0,6
16506,3,2.0,3.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,6
14975,0,3.0,2.0,1.0,1.0,1.0,2.0,2.6,2.4,2.6,3
15910,0,3.0,2.0,3.0,2.0,2.0,2.0,2.6,2.4,2.6,3
800,3,2.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,6
4083,4,2.0,3.0,4.0,1.0,2.0,2.0,4.0,4.0,1.0,3
10383,0,2.0,2.0,3.0,3.0,2.0,1.0,3.0,2.0,1.0,3
13966,3,2.0,2.0,3.0,3.0,3.0,1.0,3.0,1.0,1.0,6
19600,2,3.0,3.0,3.0,3.0,1.0,1.0,2.0,3.0,3.0,12
9647,0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3
17167,3,3.0,2.0,3.0,2.0,3.0,1.0,2.0,3.0,2.0,6
17931,0,2.0,3.0,3.0,1.0,1.0,2.0,2.6,2.4,2.6,3
16390,2,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,2.0,12
16662,2,4.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,12
380,0,1.0,3.0,2.0,1.0,1.0,2.0,2.6,2.4,2.6,3
5203,0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3
8438,1,2.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,12
8309,0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,0
12535,2,3.0,4.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0,12
6376,2,4.0,1.0,1.0,2.0,3.0,4.0,2.0,2.0,3.0,12
4103,4,2.0,2.0,3.0,3.0,4.0,2.0,3.0,2.0,3.0,3
7021,4,4.0,4.0,4.0,4.0,4.0,2.0,2.6,2.4,2.6,3
7904,1,3.0,3.0,4.0,4.0,4.0,2.0,3.0,1.0,3.0,12
8519,0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3
10396,1,4.0,4.0,4.0,4.0,4.0,2.0,2.6,2.4,2.6,12
12751,0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,3
11196,4,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3
14116,4,1.0,2.0,3.0,3.0,4.0,3.0,3.0,4.0,2.0,3
4282,3,2.0,4.0,2.0,1.0,3.0,3.0,4.0,4.0,2.0,6
9290,4,2.0,3.0,1.0,2.0,3.0,4.0,3.0,4.0,1.0,3
16048,1,4.0,3.0,3.0,4.0,2.0,2.0,3.0,3.0,2.0,12
19689,4,3.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3
12001,3,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,6
8133,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,12
16951,0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,3
18714,3,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,6
16734,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,12
3597,0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,3
4765,2,2.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,1.0,12
19715,4,1.0,1.0,3.0,2.0,3.0,3.0,4.0,2.0,1.0,3
16124,4,3.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3
18707,2,2.0,3.0,4.0,1.0,2.0,2.0,2.6,2.4,2.6,12
11274,3,2.0,2.0,3.0,3.0,4.0,2.0,2.0,2.0,2.0,6
8914,4,2.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,3.0,3
19813,1,2.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,12
3711,4,2.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,3
79,0,3.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,3
16861,2,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,12
3074,2,2.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,12
10205,2,2.0,1.0,4.0,1.0,2.0,2.0,2.6,2.4,2.6,12
8912,3,2.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,1.0,6
5740,0,2.0,3.0,2.0,1.0,1.0,2.0,2.6,2.4,2.6,3
15509,3,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,6
11278,3,3.0,3.0,3.0,3.0,2.0,4.0,2.0,3.0,4.0,6
5933,4,2.0,3.0,3.0,4.0,4.0,2.0,3.0,3.0,3.0,3
14282,2,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,12
3543,0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,2.125,1.0,0
3782,4,2.0,2.0,1.0,3.0,3.0,3.0,4.0,2.0,2.0,3
15480,1,3.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,12
18610,4,3.0,2.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,3
8671,4,2.0,3.0,3.0,4.0,2.0,3.0,4.0,4.0,2.0,3
6032,0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,3
11498,4,2.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,3.0,3
17396,1,2.0,1.0,2.0,3.0,4.0,4.0,4.0,3.0,3.0,12
6501,0,3.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,3
12869,4,3.0,4.0,2.0,2.0,3.0,4.0,4.0,3.0,3.0,3
692,4,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3
2078,1,3.0,3.0,3.0,3.0,3.0,2.0,2.6,2.4,2.6,12
8500,1,2.0,2.0,2.0,2.0,3.0,4.0,2.0,3.0,3.0,12
7234,0,2.0,3.0,3.0,1.0,2.0,2.0,3.0,3.0,1.0,3
8567,4,2.0,3.0,4.0,3.0,2.0,3.0,3.0,2.0,3.0,3
3927,0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,1.0,3
9212,1,4.0,4.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,12
1280,2,2.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,1.0,12
9114,3,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,6
3741,4,2.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,0
9428,3,2.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,6
18545,0,2.0,2.0,3.0,1.0,2.0,2.0,3.0,1.0,1.0,3
2664,3,2.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,2.0,6
9461,1,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,12
16132,0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,3
15532,0,3.0,2.0,3.0,1.0,2.0,2.0,2.6,2.4,2.6,3
14080,3,2.0,3.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,6
4607,3,2.0,2.0,3.0,3.0,2.0,2.0,2.6,2.4,2.6,6
19624,0,4.0,4.0,3.0,2.0,1.0,2.0,3.0,2.0,1.0,3
11767,0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3
19607,1,2.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,12
13750,4,1.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3
7796,4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3
15157,0,3.0,3.0,3.0,2.0,2.0,2.0,2.6,2.4,2.6,3
8265,0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3
11681,3,2.0,3.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,6
10751,2,2.0,3.0,4.0,4.0,3.0,2.0,2.0,1.0,1.0,12
9231,4,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,0
18953,0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,3
13013,0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3
7638,1,4.0,4.0,4.0,2.0,2.0,3.0,3.0,4.0,3.0,12
16542,0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,3
12457,3,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,6
9161,4,2.0,2.0,3.0,2.0,3.0,2.0,2.6,2.4,2.6,3
3849,2,3.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,12
12818,3,2.0,3.0,3.0,2.0,3.0,2.0,3.0,4.0,2.0,6
17143,2,2.0,2.0,3.0,3.0,4.0,2.0,2.0,2.0,2.0,12
9447,4,2.0,3.0,3.0,3.0,2.0,2.0,2.6,2.4,2.6,3
8193,3,1.0,2.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,6
18025,3,2.0,2.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,6
18182,1,3.0,3.0,2.0,4.0,3.0,2.0,2.0,2.0,2.0,12
11039,0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0
14240,2,2.0,4.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0,12
4247,1,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,12
735,3,2.0,2.0,2.0,2.0,2.0,2.0,2.6,2.4,2.6,6
18068,1,2.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,12
16278,0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3
3699,4,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3
17023,1,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,12
3958,2,2.0,1.0,2.0,4.0,3.0,1.0,2.0,3.0,1.0,12
1346,1,3.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,12
11341,0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3
18094,4,2.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,3
704,0,3.0,2.0,2.0,1.0,1.0,2.0,2.6,2.4,2.6,3
2939,0,3.0,4.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,3
8449,2,2.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,1.0,12
11482,4,3.0,3.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,3
18147,2,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,12
317,0,2.0,2.0,3.0,1.0,2.0,1.0,3.0,3.0,1.0,0
16809,3,2.0,1.0,2.0,3.0,4.0,3.0,4.0,4.0,3.0,6
15982,2,3.0,2.0,3.0,3.0,3.0,1.0,3.0,2.0,1.0,12
3073,4,3.0,4.0,4.0,2.0,4.0,1.0,3.0,3.0,3.0,3
5094,4,2.0,3.0,4.0,2.0,2.0,2.0,4.0,2.0,2.0,0
3825,3,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,6
10764,0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,0
12259,2,2.0,2.0,3.0,2.0,3.0,2.0,2.6,2.4,2.6,12
13356,0,4.0,4.0,4.0,3.0,1.0,1.0,1.0,3.0,1.0,0
544,4,1.0,3.0,3.0,4.0,4.0,2.0,3.0,3.0,1.0,3
16368,4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3
6929,4,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3
5123,0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3
13077,3,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,6
15482,2,2.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,12
6776,3,4.0,2.0,3.0,2.0,2.0,3.0,4.0,2.0,1.0,6
469,0,3.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,3
8261,2,2.0,3.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,12
4000,4,4.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3
15265,3,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,6
2918,0,2.0,2.0,2.0,2.0,2.0,2.0,2.6,2.4,2.6,3
19723,3,2.0,2.0,3.0,3.0,3.0,2.0,2.6,2.4,2.6,6
6210,4,2.0,4.0,4.0,2.0,3.0,2.0,3.0,3.0,2.0,3
17902,0,4.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3
1604,2,3.0,4.0,2.0,2.0,2.0,2.0,2.6,2.4,2.6,12
16262,0,3.0,3.0,1.0,1.0,4.0,2.0,2.0,1.0,1.0,3
2371,0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,3
7663,4,2.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,2.0,3
5338,3,2.0,3.0,4.0,1.0,2.0,2.0,2.0,3.0,1.0,6
9749,0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3
8624,3,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6
16819,1,3.0,4.0,3.0,2.0,4.0,2.0,4.0,4.0,1.0,12
19585,1,2.0,3.0,2.0,2.0,3.0,4.0,3.0,3.0,3.0,12
3943,2,2.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,12
198,0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3
6827,0,2.0,2.0,2.0,2.0,2.0,2.0,2.6,2.4,2.6,3
18337,1,2.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,12
8541,0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,1.0,3
10806,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,12
2949,4,2.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,2.0,3
10453,4,2.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0,3
1592,0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,3
6464,4,2.0,2.0,2.0,3.0,4.0,3.0,4.0,3.0,2.0,3
9994,3,4.0,3.0,4.0,3.0,2.0,3.0,3.0,2.0,2.0,6
2495,1,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,12
11886,4,3.0,2.0,3.0,3.0,3.0,2.0,2.6,2.4,2.6,3
10194,2,2.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,12
48,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9206,2,3.0,4.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0,12
17662,3,2.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,6
281,3,2.0,3.8,1.8,1.4,4.0,2.0,3.0,1.0,1.0,6
1660,0,2.0,3.8,1.8,1.4,3.0,2.0,2.0,3.0,2.0,3
12611,0,4.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,3
1512,1,2.0,4.0,4.0,2.0,3.0,2.0,4.0,3.0,2.0,12
4286,0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,3
18239,2,2.0,2.0,3.0,3.0,4.0,2.0,2.0,2.0,1.0,12
2163,1,3.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,12
5284,4,1.0,1.0,1.0,1.0,3.0,3.0,3.0,4.0,2.0,3
17312,3,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,6
